checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,11,delay in paying off in the past,radio/television,4581,... >= 1000 DM,... < 1 year,2,female,guarantor,3,unknown / no property,22,bank,rent,4,unskilled - resident,1,none,yes,1,married/widowed
no checking account,21,no credits taken / all credits paid back duly,car (new),3757,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,co-applicant,3,unknown / no property,19,stores,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),car (new),6857,500 <= ... < 1000 DM,... < 1 year,2,female,guarantor,3,unknown / no property,22,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,22,existing credits paid back duly till now,car (used),2476,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,guarantor,2,building society savings agreement / life insurance,28,stores,own,3,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),repairs,9298,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",42,stores,for free,1,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,all credits at this bank paid back duly,radio/television,1708,500 <= ... < 1000 DM,4 <= ... < 7 years,1,female,guarantor,3,real estate,49,stores,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,39,all credits at this bank paid back duly,car (used),2928,... < 100 DM,unemployed,1,female,none,1,real estate,20,bank,own,2,unskilled - resident,1,none,no,2,divorced/separated
... < 0 DM,25,no credits taken / all credits paid back duly,retraining,2459,500 <= ... < 1000 DM,... >= 7 years,1,male,guarantor,1,building society savings agreement / life insurance,24,stores,for free,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),15945,100 <= ... < 500 DM,unemployed,1,female,none,3,building society savings agreement / life insurance,23,bank,rent,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,13,delay in paying off in the past,domestic appliances,14465,... >= 1000 DM,unemployed,4,male,none,2,unknown / no property,49,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,33,existing credits paid back duly till now,radio/television,999,unknown / no savings account,1 <= ... < 4 years,3,male,guarantor,2,real estate,37,none,rent,2,skilled employee / official,2,none,no,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,domestic appliances,484,... < 100 DM,... < 1 year,2,female,guarantor,2,unknown / no property,30,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,domestic appliances,5125,100 <= ... < 500 DM,... < 1 year,2,male,none,2,real estate,58,none,for free,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,53,no credits taken / all credits paid back duly,furniture/equipment,2668,... < 100 DM,... < 1 year,4,female,none,3,real estate,23,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,business,2729,unknown / no savings account,4 <= ... < 7 years,3,male,guarantor,4,real estate,19,none,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,40,no credits taken / all credits paid back duly,retraining,968,100 <= ... < 500 DM,unemployed,1,male,guarantor,1,"car or other, not in savings account",23,bank,rent,1,unskilled - resident,1,none,no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,domestic appliances,3261,500 <= ... < 1000 DM,unemployed,1,female,none,1,real estate,29,stores,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,34,existing credits paid back duly till now,car (new),979,100 <= ... < 500 DM,unemployed,2,male,none,4,unknown / no property,31,none,rent,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,7,all credits at this bank paid back duly,education,2632,100 <= ... < 500 DM,... < 1 year,3,female,guarantor,4,real estate,49,stores,own,1,skilled employee / official,1,none,no,2,married/widowed
no checking account,23,no credits taken / all credits paid back duly,education,15945,500 <= ... < 1000 DM,... >= 7 years,4,male,co-applicant,4,"car or other, not in savings account",39,stores,for free,2,skilled employee / official,2,none,no,2,married/widowed
... < 0 DM,13,delay in paying off in the past,education,1563,... >= 1000 DM,... < 1 year,2,male,none,2,unknown / no property,39,stores,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,28,critical account / other credits existing (not at this bank),radio/television,3199,... < 100 DM,... < 1 year,3,male,none,2,"car or other, not in savings account",35,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,business,250,... >= 1000 DM,unemployed,3,male,co-applicant,3,unknown / no property,36,none,rent,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,37,all credits at this bank paid back duly,car (new),4261,unknown / no savings account,... >= 7 years,3,female,guarantor,1,building society savings agreement / life insurance,52,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,39,critical account / other credits existing (not at this bank),education,12575,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",43,stores,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,24,all credits at this bank paid back duly,car (new),8059,... >= 1000 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,45,bank,for free,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,25,all credits at this bank paid back duly,car (new),9806,... < 100 DM,4 <= ... < 7 years,2,female,guarantor,3,unknown / no property,30,stores,for free,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),furniture/equipment,2053,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,23,bank,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,14,existing credits paid back duly till now,retraining,15245,... < 100 DM,... >= 7 years,2,female,none,2,unknown / no property,20,stores,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,4,no credits taken / all credits paid back duly,furniture/equipment,4739,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,guarantor,1,unknown / no property,42,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,40,delay in paying off in the past,car (used),2159,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,real estate,19,none,own,3,unskilled - resident,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,65,all credits at this bank paid back duly,others,4528,... >= 1000 DM,4 <= ... < 7 years,3,male,none,3,real estate,28,bank,own,4,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),car (used),6629,100 <= ... < 500 DM,... >= 7 years,2,female,guarantor,1,"car or other, not in savings account",36,stores,for free,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,education,620,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,co-applicant,3,building society savings agreement / life insurance,53,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,business,1757,unknown / no savings account,... < 1 year,4,male,co-applicant,1,unknown / no property,21,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,11,no credits taken / all credits paid back duly,others,1063,unknown / no savings account,... >= 7 years,2,male,co-applicant,3,"car or other, not in savings account",30,bank,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,8,existing credits paid back duly till now,car (new),4699,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,unknown / no property,27,bank,rent,4,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,22,existing credits paid back duly till now,repairs,3175,unknown / no savings account,... >= 7 years,1,male,none,3,real estate,25,stores,for free,3,unskilled - resident,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,education,1007,unknown / no savings account,... < 1 year,4,female,co-applicant,3,unknown / no property,19,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,22,all credits at this bank paid back duly,car (new),12159,100 <= ... < 500 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",21,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
no checking account,23,delay in paying off in the past,car (used),4516,500 <= ... < 1000 DM,unemployed,3,male,guarantor,2,building society savings agreement / life insurance,22,stores,rent,2,unskilled - resident,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,repairs,11206,... >= 1000 DM,4 <= ... < 7 years,1,female,none,2,unknown / no property,50,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,22,critical account / other credits existing (not at this bank),domestic appliances,4577,500 <= ... < 1000 DM,... >= 7 years,2,male,guarantor,1,"car or other, not in savings account",41,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,11,critical account / other credits existing (not at this bank),retraining,14072,500 <= ... < 1000 DM,... < 1 year,3,male,guarantor,4,building society savings agreement / life insurance,54,bank,rent,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
